We have a train leaving at 2:34 in the afternoon, and that would get you into Las Vegas at 9:50 the following morning.	午後２時３４分に立って、ラスベガスには翌朝９時５０分に着く列車があります。
We also have a train at 7:10 p.m. which arrives in Las Vegasat 1:13 p.m.	また、午後７時１０分に立って、ラスベガスに翌日午後１時１３分に着く列車もあります。
These are reserved seating.	これらは指定席です。
Do you have berths?	寝台車もありますか。
We have what's called a single slumber.	シングルスランバーと呼ばれる個室があります。
That's a small roomwith a bed that folds down into a seat during the day.	これはベッドのある小さい部屋で、昼間はベッドをたたんでシートとして利用できます。
How much extra is a room?	部屋の特別料金はいくらですか。
That's $46 in addition to the regular fare.	普通運賃に４６ドル追加になります。
I think I'll take a single slumber on the evening train.	夜行列車のシングルスランバーをお願いします。
I'd like a seat on the 2:10 train.	２時１０分の座席をお願いします。
When and where do I pick up my tickets?	いつどこで切符を受け取れますか。
A: Amtrak information and reservations.	A: アムトラックの案内と予約係です。
B: I'd like to make a reservation for the morning of June 23 from New York to Chicago.	B: ６月２３日の朝、ニューヨークからシカゴまでの予約をしたいのですが。
A: We have a train leaving at 9:30 in the morning and that would get you into Chicago 4:43 the following morning.	A: 朝９時３０分に立って、シカゴには翌朝の４時４３分に着く列車があります。
B: Do you have berths?	B: 寝台車はありますか。
A: We have a first class roomette.	A: ファーストクラスの部屋があります。
That has a toilet, and it includes meals.	それはトイレつきで、食事込みです。
That's an additional $100.	１００ドルの追加料金が必要です。
B: I think I'll just reserve a seat.	B: ただシートのみの予約でけっこうです。
A: OK, could you give me your name?	A: 承知しました。
B: Emiko Inoue.	B: 井上恵美子です。
A: The fare is $177.	A: 料金は１７７ドルです。
You can pick up your ticket at the train station or any travel agent that handles Amtrack.	切符は列車の駅か、アムトラックを扱っている旅行会社で受け取れます。
Taking a Long Distance Bus	E. 長距離バスに乗る
I'd like two tickets on the bus to Washington this afternoon.	ワシントン行きの午後のバスの切符を２枚お願いします。
What time does the bus leave?	何時にバスは出ますか。
It should be leaving in about twenty minutes.	およそ２０分後に出ます。
You'll hear an announcement.	案内があります。
Where does the bus leave from?	どこからバスは出ますか。
The bus will leave from Platform 2.	バスは２番プラットフォームから出ます。
Is this the bus for Dallas?	これはダラス行きのバスですか。
I'd like to check this suitcase.	このスーツケースを預けたいのですが。
Could I put this suitcase under the bus?	このスーツケースをバスの下に入れていただけますか。
Here's your claim check.	これが預かり証です。
A: I'd like a ticket on the bus to St. Louis this evening.	A: 今晩のセントルイス行きのバスの切符をお願いします。
B: That'll be $33.94.	B: ３３ドル９４セントです。
A: What time does the bus leave?	A: バスは何時に出ますか。
B: It should be leaving at about 10:30.	B: １０時３０分ころに出ます。
You'll hear an announcement.	案内があります。
A: Where does it leave from?	A: どこから出ますか。
B: Platform 4.	B: ４番プラットフォームからです。
Going on Tours and Cruises	F. 宿泊を伴う旅行に参加する
Do you have an overnight tour to the Grand Canyon?	グランドキャニオンへの泊まりがけのツアーはありますか。
Are there any tours available to Yosemite?	ヨセミテへのツアーはありますか。
I'm interested in a cruise to Alaska.	アラスカへのクルーズに興味があるのですが。
Do you have information about that?	それの情報がありますか。
The tour leaves at 7:00 in the morning and arrives at the Grand Canyon at about 3:00 in the afternoon and returns the following day.	ツアーは午前７時に出て、グランドキャニオンへは午後３時に着いて、翌日戻ります。
How many meals are included?	何食含まれていますか。
What's the fare for this cruise?	このクルーズの料金はいくらですか。
Is the tour price guaranteed?	ツアーの料金は保証されていますか。
